parent_station,stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,stop_id,stop_desc,stop_name,location_type,platform_code,zone_id
,40.821534,,8901,-75.914081,,,3309,,Miner's Hospital,0,,
,40.805705,,8409,-75.609634,,,3306,,Columbia at 4th,0,,
,40.804419,,8410,-75.612873,,,3307,,Columbia at 3rd,0,,
,40.611182,,1090,-75.448294,,,1489,,Hanover at Linden NB,0,,
,40.618324,,1106,-75.437154,,,1488,,Hanover at Kiowa WB,0,,
,40.802422,,8405,-75.608001,,,3302,,Delaware at 4th EB,0,,
,40.805283,,8406,-75.601898,,,3303,,6th at Delaware NB,0,,
,40.799636,,8403,-75.61506,,,3300,,Delaware at 1st EB,0,,
,40.799774,,8404,-75.615222,,,3301,,Delaware at 1st WB,0,,
,40.674244,,5330,-75.215229,,,1713,,Philadelphia at Line,0,,
,40.535212,,1398,-75.491502,,,928,,Chestnut at 4th WB - Emmaus,0,,
,40.678743,,5515,-75.364073,,,795,,Brodhead at Mowrere WB,0,,
,40.67861,,5424,-75.363602,,,794,,Brodhead at Mowrere EB,0,,
,40.673687,,5328,-75.218668,,,1715,,Line at Reynolds,0,,
,40.680801,,5429,-75.344865,,,790,,Brodhead at Fritch EB,0,,
,40.643867,,5183,-75.409993,,,1719,,LVHN Muhlenberg 1770 Building SB 2,0,,
,40.645159,,5184,-75.410221,,,1718,,LVHN Muhlenberg 1770 Building SB,0,,
,40.677689,,5422,-75.371464,,,798,,Brodhead at Township Line EB,0,,
,40.597373,,1276,-75.528529,,,2415,,Tilghman at Cedar Crest EB,0,,
,40.598046,,1261,-75.526765,,,2414,,Tilghman at Cedar Crest WB,0,,
,40.63068232,,4373,-75.373105,,,1139,,Elizabeth at High WB,0,,
,40.630572,,4362,-75.37358,,,1138,,Elizabeth at High EB,0,,
,40.619857,,4868,-75.487843,,,1995,,Overlook at Forest WB,0,,
,40.634664,,1414,-75.36574,,,1131,,Easton at Washington EB,0,,
,40.63503179,,1467,-75.36551013,,,1130,,Easton at Washington WB,0,,
,40.630971,,4371,-75.376756,,,1137,,Elizabeth at Chelsea WB,0,,
,40.630847,,4360,-75.376958,,,1136,,Elizabeth at Chelsea EB,0,,
,40.630799,,4361,-75.375343,,,1134,,Elizabeth at Center EB,0,,
,40.621903,,1347,-75.481164,,,1729_merged_671170,,MacArthur at Jordan SB,0,,
,40.594372,,1259,-75.540101,,,2418,,Tilghman at Springhouse WB,0,,
,40.655831,,4307,-75.473688,,,2062,,Pine at 3rd NB - Catasauqua,0,,
,40.64384,,6953,-75.407472,,,3019,,LVHN Muhlenberg Westgate Entrance WB,0,,
,40.585764,,6946,-75.555991,,,3012,,St Luke's West End WB,0,,
,40.677541,,6947,-75.262725,,,3013,,William Penn Plaza WB,0,,
,40.687962,,6945,-75.248811,,,3011,,Northampton at Ferry WB,0,,
,40.596029,,5839,-75.607193,,,188,,Snowdrift at Stonegate SB,0,,
,40.66935279,,6948,-75.45183301,,,3014,,Fed Ex Willowbrook,0,,
,40.863951,,6539,-75.266621,,,2797,,Pennsylvania at George WB,0,,
,40.635415,,5149,-75.395692,,,519,,8th at Bradford NB,0,,
,40.635868,,5148,-75.395948,,,518,,8th at Bradford SB,0,,
,40.656406,,5413,-75.377883,,,1009,,Center at Johnston,0,,
,40.640044,,5409,-75.375625,,,1008,,Center at Dewberry NB,0,,
,40.650636,,5411,-75.377131,,,1007,,Center at Bridle Path NB,0,,
,40.607904,,1335,-75.474485,,,510,,7th at Gordon,0,,
,40.669401,,5507,-75.375722,,,1005,,Courtney at Highland SB,0,,
,40.647561,,6020,-75.595082,,,2148,,Rt 309 at View SB,0,,
,40.672985,,5508,-75.377074,,,1003,,Commerce at Courtney EB,0,,
,40.673103,,5417,-75.377162,,,1002,,Commerce at Courtney WB,0,,
,40.613294,,1344,-75.477013,,,517,,7th at Washington,0,,
,40.55131424,,5938,-75.42231474,,,1000,,3773 Corporate Parkway SB,0,,
,40.679248,,5247,-75.212372,,,623,,Berwick at Davis WB,0,,
,40.678704,,5250,-75.218006,,,621,,Berwick at Coal WB,0,,
,40.677209,,5306,-75.244137,,,1224,,Freemansburg at Balata EB,0,,
,40.674438,,5303,-75.247218,,,1223,,Freemansburg at 27th EB,0,,
,40.641789,,5039,-75.324737,,,1222,,Freemansburg at 8th WB,0,,
,40.679101,,5248,-75.213907,,,625,,Berwick at Filbert WB,0,,
,40.641438,,5037,-75.326951,,,1220,,Freemansburg at 6th WB,0,,
,40.669543,,5297,-75.256694,,,1229,,Freemansburg at Grandview EB,0,,
,40.592844,,3154,-75.485641,,,2882,,15th at Elm NB,0,,
,40.744736,,3155,-75.242126,,,2883,,Sullivan Trail at Uhler SB,0,,
,40.730871,,3152,-75.276365,,,2880,,Van Buren at Hollo SB,0,,
,40.58232,,3153,-75.477688,,,2881,,12th at Lehigh,0,,
,40.646945,,3902,-75.491374,,,3197,,Whitehall Shopping Cntr SB,0,,
,40.650575,,3157,-75.293097,,,2884,,Freemansburg Madison Farms,0,,
,40.640066,,3161,-75.401693,,,2888,,Catasauqua at Holly WB,0,,
,40.639921,,3162,-75.401555,,,2889,,Catasauqua at Holly EB,0,,
,40.596959,,4086,-75.524726,,,2,,Village West,0,,
,40.613258,,6370,-75.363051,,,2816_merged_671190,,Daly at Sands WB,0,,
,40.665608,,1488,-75.315212,,,10,,Easton at Oakland WB,0,,
,40.653451,,5069,-75.348838,,,13,,East at Butztown SB,0,,
,40.674842,,5055,-75.342428,,,12,,Bethlehem Square,0,,
,40.632643,,5109,-75.353942,,,14,,Stefko at Walters SB,0,,
,40.643842,,5046,-75.318645,,,16,,Freemansburg at 14th,0,,
,40.609516,,5127,-75.391861,,,19,,Ostrum at Mohican,0,,
,40.629198,,5019,-75.350599,,,18,,Pembroke at Marvine,0,,
,40.877489,,8211,-75.730244,,,3274,,North at 8th NB,0,,
,40.878765,,8212,-75.729225,,,3275,,North at 9th SB,0,,
,40.875728,,8209,-75.732135,,,3272,,North at 6th SB,0,,
,40.643365,,5211,-75.405085,,,2654_merged_671215,,Westgate Mall EB,0,,
,40.875485,,8210,-75.732196,,,3273,,North at 6th NB,0,,
,40.873643,,8207,-75.734145,,,3270,,North at Fourth  SB,0,,
,40.873432,,8208,-75.734168,,,3271,,North at Fourth  NB,0,,
,40.637966,,4871,-75.490775,,,69_merged_671202,,Whitehall Square SB Stop 2,0,,
,40.534338,,1386,-75.493426,,,929,,Chestnut at 5th EB - Emmaus,0,,
,40.575056,,4134,-75.460289,,,200,,Emaus at Church NB,0,,
,40.653168,,5070,-75.348586,,,204,,East at Butztown NB,0,,
,40.633981,,6239,-75.351942,,,207,,Stefko at Hilton NB,0,,
,40.674807,,5367,-75.32416,,,209,,Green Pond at NCC EB,0,,
,40.663465,,5288,-75.267858,,,208,,Freemansburg at Stones Crossing EB,0,,
,40.646518,,6057,-75.471035,,,685,,Bridge at Lehigh,0,,
,40.622681,,1155,-75.397281,,,687,,Broad at 10th WB,0,,
,40.594103,,5840,-75.608061,,,2231,,6681 at Snowdrift NB,0,,
,40.584711,,5853,-75.613084,,,2230,,7200 Windsor NB,0,,
,40.590011,,5842,-75.610508,,,2233,,Snowdrift at Tilghman SB,0,,
,40.592091,,5841,-75.609146,,,2232,,Snowdrift at Grant NB,0,,
,40.569925,,4948,-75.543396,,,3190,,Wescosville P&R,0,,
,40.757304,,5607,-75.265909,,,1574,,Main at Industrial SB,0,,
,40.610952,,4996,-75.473803,,,229,,Allen at 6th,0,,
,40.635037,,4876,-75.495271,,,2095,,Presidential at Eisenhower,0,,
,40.635313,,4827,-75.496495,,,2097,,Presidential at Johnson,0,,
,40.635503,,4874,-75.499858,,,2096,,Presidential at Hoover,0,,
,40.645231,,4786,-75.435108,,,2091,,1000 Postal WB,0,,
,40.645437,,4787,-75.439181,,,2090,,Postal at Marcon WB,0,,
,40.644862,,4789,-75.443799,,,2092,,981 Postal,0,,
,40.74856633,,5948,-75.61171161,,,2189,,Rt 873 at Franklin NB,0,,
,40.67727738,,6003,-75.50279306,,,2525,,W Coplay at Coplay WB,0,,
,40.673489,,6004,-75.506351,,,2524,,5290 W Coplay WB,0,,
,40.616269,,4408,-75.506549,,,2527,,Walbert at 19th WB,0,,
,40.615311,,4085,-75.535158,,,2526,,Walbert at Cedar Crest EB,0,,
,40.625739,,4676,-75.426106,,,2521,,Union at Tacoma WB,0,,
,40.625553,,4628,-75.426384,,,2520,,Union at Tacoma EB,0,,
,40.625954,,4675,-75.423732,,,2523,,Union at Van Buren WB,0,,
,40.625826,,4627,-75.423475,,,2522,,Union at Van Buren EB,0,,
,40.617066,,4410,-75.511243,,,2529,,Walbert at 21st WB,0,,
,40.616244,,4469,-75.50686,,,2528,,Walbert at 19th EB,0,,
,40.592611,,6255,-75.438859,,,2705,,Gilmore at Cumberland,0,,
,40.608378,,6257,-75.461263,,,2707,,2nd at Turner SB,0,,
,40.561927,,6251,-75.493791,,,2701,,Hillcrest at Oxford,0,,
,40.56313539,,6250,-75.4959578,,,2700,,Devonshire at Oxford,0,,
,40.572645,,6205,-75.341388,,,1829,,Main at Walnut SB,0,,
,40.585171,,5658,-75.341238,,,1825,,Main at Thomas NB,0,,
,40.584802,,6197,-75.341368,,,1824,,Main at Thomas SB,0,,
,40.591761,,5663,-75.339891,,,1827,,Main at Wagner NB,0,,
,40.742251,,5465,-75.251242,,,1826,,Main at Bushkill WB - Tatamy,0,,
,40.576238,,5652,-75.340534,,,1821,,Main at Saucon NB,0,,
,40.576291,,6202,-75.340688,,,1820,,Main at Saucon SB,0,,
,40.683639,,5996,-75.52283,,,1823,,Main at Spruce EB,0,,
,40.567384,,5648,-75.339648,,,1822,,Main at Polk Valley NB,0,,
,40.648032,,5971,-75.595353,,,2147,,Rt 309 at View NB,0,,
,40.611525,,6028,-75.567771,,,2146,,Walbert at 309 EB,0,,
,40.64422,,6022,-75.59176,,,2145,,Rt 309 at Boxwood SB,0,,
,40.644308,,5973,-75.591583,,,2144,,Rt 309 at Boxwood NB,0,,
,40.612335,,6027,-75.571549,,,2143,,Rt 309 at Chapmans EB,0,,
,40.612664,,5978,-75.571629,,,2142,,Rt 309 at Chapmans WB,0,,
,40.591448,,1271,-75.550001,,,2417,,Tilghman at Parkway EB,0,,
,40.720332,,5439,-75.292574,,,2140,,Rt 248 at Eastgate WB,0,,
,40.594242,,1274,-75.539917,,,2419,,Tilghman at Springhouse EB,0,,
,40.529541,,1391,-75.504409,,,921,,Chestnut at 10th EB - Emmaus,0,,
,40.529814,,1404,-75.504067,,,922,,Chestnut at 10th WB - Emmaus,0,,
,40.619461,,6026,-75.580742,,,2149,,Rt 309 at Huckleberry SB,0,,
,40.534887,,1385,-75.492209,,,927,,Chestnut at 4th EB - Emmaus,0,,
,40.617717,,3015,-75.478925,,,2895_merged_671173,,7th at Sumner,0,,
,40.593025,,1273,-75.544275,,,2411,,Tilghman at 40th EB,0,,
,40.62284893,,4354,-75.37834236,,,1920,,New at Raspberry,0,,
,40.88055,,8214,-75.727326,,,3277,,North at 11th NB,0,,
,40.6308834,,4359,-75.37803799,,,1922,,New at Elizabeth NB,0,,
,40.630276,,4370,-75.378247,,,1923,,New at Elizabeth SB,0,,
,40.627382,,4357,-75.378161,,,1924,,New at Fairview NB,0,,
,40.62778,,4368,-75.378341,,,1925,,New at Fairview SB,0,,
,40.626056,,4356,-75.378203,,,1926,,New at Goepp NB,0,,
,40.626373,,4367,-75.378407,,,1927,,New at Goepp SB,0,,
,40.628782,,4358,-75.378119,,,1928,,New at Laurel NB,0,,
,40.629103,,4369,-75.378316,,,1929,,New at Laurel SB,0,,
,40.881289,,8215,-75.726805,,,3278,,North at 11th SB,0,,
,40.880414,,8216,-75.725274,,,3279,,Jim Thorpe High School,0,,
,40.685258,,5379,-75.233417,,,832,,Butler at 16th EB,0,,
,40.685408,,4980,-75.233187,,,833,,Butler at 16th WB,0,,
,40.685561,,4981,-75.231337,,,831,,Butler at 15th,0,,
,40.683413,,5390,-75.24411,,,836,,Butler at 22nd EB,0,,
,40.685046,,5378,-75.235615,,,834,,Butler at 17th,0,,
,40.684721,,4979,-75.236499,,,835,,Freemansburg at Butler,0,,
,40.601289,,4102,-75.494546,,,3,,17th at Chew,0,,
,40.831633,,8115,-75.881096,,,3332,,Bertsch at Walnut EB,0,,
,40.829082,,8102,-75.889767,,,3319,,Bertsch at Sharpe WB,0,,
,40.826634,,8101,-75.894966,,,3318,,Boyer's  EB,0,,
,40.614956,,6377,-75.477628,,,2778_merged_671205,,Greenleaf WB,0,,
,40.625142,,4630,-75.430869,,,2511,,Union at Quebec EB,0,,
,40.821519,,8903,-75.910493,,,3311,,Phillips at 6th EB,0,,
,40.821572,,8902,-75.91071,,,3310,,Phillips at 6th WB,0,,
,40.822725,,8905,-75.907169,,,3313,,Phillips at 4th EB,0,,
,40.822886,,8904,-75.907083,,,3312,,Phillips at 4th WB,0,,
,40.824044,,8907,-75.903526,,,3315,,Phillips at 2nd EB,0,,
,40.824214,,8906,-75.90341,,,3314,,Phillips at 2nd WB,0,,
,40.825053,,8909,-75.900475,,,3317,,Black Diamond Park EB,0,,
,40.824954,,8908,-75.901179,,,3316,,Black Diamond Park WB,0,,
,40.610551,,5645,-75.381478,,,786,,Brodhead at 4th,0,,
,40.824825,,8114,-75.87131,,,3331,,Ludlow at Chestnut EB,0,,
,40.845539,,5558,-75.292674,,,781,,Broadway at West,0,,
,40.623574,,1346,-75.481946,,,1728,,MacArthur at Fairmont SB,0,,
,40.608176,,7442,-75.381064,,,3223,,Brodhead at Packer NB,0,,
,40.624621,,1348,-75.482169,,,1727,,MacArthur at Fairmont NB,0,,
,40.608924,,4645,-75.349315,,,1724,,Lynn at 8th,0,,
,40.644848,,5225,-75.410016,,,1721,,LVHN Muhlenberg 1770 Building NB,0,,
,40.823967,,8113,-75.874282,,,3330,,Ludlow Park EB,0,,
,40.608242,,6223,-75.461017,,,153,,2nd at Turner NB,0,,
,40.592802,,4202,-75.463233,,,61,,5th at Wyoming NB,0,,
,40.604031,,4130,-75.494138,,,62,,Liberty at 16th WB,0,,
,40.603928,,1306,-75.476913,,,2438,,Turner at 9th,0,,
,40.608465,,6935,-75.472277,,,3001,,Gordon at 6th,0,,
,40.614249,,4546,-75.531607,,,65,,1605 Office Center,0,,
,40.596211,,4143,-75.487236,,,66,,15th at Walnut NB,0,,
,40.607959,,6936,-75.474119,,,3002,,Gordon at 7th,0,,
,40.620602,,4817,-75.493362,,,68,,13th at Overlook NB,0,,
,40.674941,,5267,-75.214644,,,1985,,Old Philadelphia at Seitz WB,0,,
,40.59107882,,6943,-75.45318346,,,3009,,Front at Susquehanna NB,0,,
,40.621516,,4823,-75.481651,,,1588,,Jordan at MacArthur,0,,
,40.621089,,4870,-75.483702,,,1589,,Mickley at Jordan,0,,
,40.583227,,4235,-75.478984,,,1582,,Jefferson at 12th SB,0,,
,40.587033,,4233,-75.479243,,,1583,,Jefferson at Cumberland SB,0,,
,40.598836,,4353,-75.472494,,,1580,,Jackson at 8th,0,,
,40.583099,,4228,-75.478796,,,1581,,Jefferson at 12th NB,0,,
,40.584309,,4234,-75.478835,,,1586,,Jefferson at Lehigh Parkway SB,0,,
,40.586921,,4230,-75.479029,,,1584,,Jefferson at Cumberland NB,0,,
,40.584844,,4229,-75.478711,,,1585,,Jefferson at Lehigh Parkway NB,0,,
,40.580545,,4745,-75.457786,,,1039,,Dixon at 5th EB,0,,
,40.598714,,1312,-75.495808,,,2432,,Turner at 18th,0,,
,40.874509,,5618,-75.213427,,,1033,,Division at 3rd,0,,
,40.653352,,4034,-75.496997,,,505,,7th at Crescent SB,0,,
,40.613351,,4027,-75.357263,,,502,,Daly at Minsi Trail WB,0,,
,40.580669,,4695,-75.457925,,,1037,,Dixon at 5th WB,0,,
,40.871086,,5620,-75.212294,,,1034,,Division at Columbia,0,,
,40.674587,,4971,-75.247361,,,1212,,Freemansburg at 27th WB,0,,
,40.640554,,5031,-75.331081,,,1213,,Freemansburg at 2nd EB,0,,
,40.679428,,4975,-75.242113,,,1210,,Freemansburg at 23rd,0,,
,40.678418,,5307,-75.242696,,,1211,,Freemansburg at 24th,0,,
,40.678453,,5204,-75.219661,,,634,,Berwick at Reynolds EB,0,,
,40.641041,,5036,-75.329157,,,1217,,Freemansburg at 4th EB,0,,
,40.640761,,5032,-75.330827,,,1214,,Freemansburg at 2nd WB,0,,
,40.679324,,5246,-75.210512,,,637,,Berwick at St John EB,0,,
,40.641217,,5035,-75.328865,,,1218,,Freemansburg at 4th WB,0,,
,40.641308,,5038,-75.326982,,,1219,,Freemansburg at 6th EB,0,,
,40.609651,,4772,-75.467975,,,1378,,Gordon at 4th,0,,
,40.600801,,1266,-75.516635,,,2416,,Tilghman at Ott WB,0,,
,40.834439,,8118,-75.872048,,,3335,,Patterson at Pardee EB,0,,
,40.664845,,3167,-75.563933,,,2899,,Levans at Mauch Chunk WB,0,,
,40.680163,,3166,-75.530207,,,2898,,Main at Church EB,0,,
,40.573991,,3156,-75.633707,,,2897,,7880 Nestle Way Entrance,0,,
,40.605481,,3165,-75.465971,,,2896,,Linden at 4th,0,,
,40.639903,,3163,-75.403821,,,2891,,Catasauqua at Westfield WB,0,,
,40.639804,,3164,-75.403279,,,2892,,Catasauqua at Westfield EB,0,,
,40.590234,,1074,-75.512103,,,1454,,Hamilton at Ott,0,,
,40.640082,,1418,-75.355893,,,1107,,Easton at Henderson EB,0,,
,40.58314693,,1078,-75.51764804,,,1456,,Hamilton at VA,0,,
,40.640681,,1419,-75.354422,,,1105,,Easton at Lincoln EB,0,,
,40.60091715,,1062,-75.4762179,,,1450,,Hamilton at Fountain,0,,
,40.580996,,1080,-75.523566,,,1451,,Cedar Point West,0,,
,40.638326,,1416,-75.361019,,,1100,,Easton at Jennings EB,0,,
,40.63855787,,1469,-75.36060008,,,1101,,Easton at Jennings WB,0,,
,40.642257,,1421,-75.350816,,,1108,,Easton at Lexington EB,0,,
,40.63928101,,1470,-75.35852268,,,1109,,Easton at Carlisle WB,0,,
,40.606551,,1282,-75.473547,,,958,,Chew at 7th,0,,
,40.634338,,6156,-75.489043,,,2100_merged_671211,,Presidential at Mickley WB,0,,
,40.686012,,5314,-75.235132,,,216,,17th at Washington,0,,
,40.644222,,1503,-75.346284,,,217,,Easton at Stefko EB,0,,
,40.868612,,5479,-75.254729,,,214,,Pennsylvania at Robinson EB,0,,
,40.672386,,5301,-75.251203,,,215,,Freemansburg at Hobson EB,0,,
,40.673675,,5418,-75.382363,,,210,,Commerce at Brodhead NB,0,,
,40.622158,,1175,-75.375139,,,211,,Broad at Center EB,0,,
,40.610491,,4583,-75.374585,,,218,,4th at Taylor EB,0,,
,40.642617,,5174,-75.426001,,,219,,Catasauqua at Pennsylvania WB,0,,
,40.738403,,6461,-75.263,,,3094,,Trolley Line at Chrin Commerce Center SB,0,,
,40.833888,,8305,-75.710146,,,3284,,Wine and Spirits EB,0,,
,40.690696,,5318,-75.214569,,,2550,,Walnut at 6th EB,0,,
,40.686889,,4987,-75.221947,,,2551,,Washington at 10th,0,,
,40.688305,,5316,-75.218186,,,2552,,Walnut at 7th EB - Easton,0,,
,40.600701,,6209,-75.471182,,,2553,,Walnut at 7th - Allentown,0,,
,40.688726,,5346,-75.21776,,,2554,,Walnut at 7th WB - Easton,0,,
,40.606889,,6938,-75.478016,,,3004,,Gordon at 9th,0,,
,40.834703,,8304,-75.709214,,,3283,,Community Bank WB,0,,
,40.689237,,5317,-75.216768,,,2559,,Walnut at Ferry NB,0,,
,40.589139,,1239,-75.603311,,,2396,,Tilghman at Ruppsville EB,0,,
,40.589277,,1244,-75.603746,,,2397,,Tilghman at Ruppsville WB,0,,
,40.593168,,1248,-75.576383,,,2394,,Tilghman at Werley WB,0,,
,40.613129,,4467,-75.504912,,,63,,19th at Pennsylvania SB,0,,
,40.591253,,1252,-75.569597,,,2392,,5151 Tilghman EB,0,,
,40.591314,,1249,-75.569045,,,2393,,5151 Tilghman WB,0,,
,40.589962,,1254,-75.564256,,,2398,,Tilghman at Westfield EB,0,,
,40.589888,,1251,-75.563149,,,2399,,Tilghman at Westfield WB,0,,
,40.664835,,6378,-75.318266,,,2779,,Easton at Redwood WB,0,,
,40.607399,,6937,-75.476146,,,3003,,Gordon at 8th,0,,
,40.833858,,8303,-75.708732,,,3282,,Lehighton Elderly Apts SB,0,,
,40.624319,,6362,-75.48146,,,2770,,Fairmont at MacArthur WB,0,,
,40.59714,,6368,-75.616209,,,2771,,6950 Ambassador EB,0,,
,40.584277,,6369,-75.613115,,,2772,,7200 Windsor SB,0,,
,40.576433,,6372,-75.53755,,,2773,,Dorney Park at Lincoln WB,0,,
,40.690907,,6373,-75.214779,,,2774,,Northampton at 6th EB,0,,
,40.555179,,6374,-75.486754,,,2775,,33rd at Berger EB,0,,
,40.558851,,6375,-75.479751,,,2776,,Emaus at 29th NB,0,,
,40.598061,,6376,-75.467634,,,2777,,Lehigh at MLK NB,0,,
,40.684065,,6629,-75.250035,,,3166,,25th at Easton Area HS SB,0,,
,40.604901,,1010,-75.471036,,,3167,,ATC - Platform A,0,,
,40.786842,,5574,-75.281454,,,1858,,Sullivan Trail at Oak Tree SB,0,,
,40.867494,,5485,-75.215821,,,1859,,Market at 8th EB,0,,
,40.683271,,6628,-75.249206,,,3165,,25th at Easton Area HS NB,0,,
,40.82995,,8302,-75.701776,,,3281,,Weissport Park EB,0,,
,40.867103,,5489,-75.209811,,,1851,,Market at 4th WB,0,,
,40.867218,,5577,-75.210038,,,1852,,Market at 4th EB,0,,
,40.867347,,5575,-75.212055,,,1856,,Market at 6th,0,,
,40.866906,,5486,-75.206746,,,1857,,Market at 1st,0,,
,40.641138,,5974,-75.588726,,,2172,,Rt 309 at Wolfs Crossing NB,0,,
,40.611441,,5979,-75.568804,,,2170,,Walbert at 309 WB,0,,
,40.641121,,6023,-75.58896,,,2171,,Rt 309 at Wolfs Crossing SB,0,,
,40.729839,,5897,-75.618135,,,2176,,Rt 873 at Hill SB,0,,
,40.72274387,,5952,-75.61747703,,,2177,,Rt 873 at Church NB - Washington Twp,0,,
,40.871608,,5482,-75.233453,,,2174,,Blue Valley at American Bangor EB,0,,
,40.751387,,5945,-75.612764,,,2175,,Rt 873 at Dowell NB,0,,
,40.75036721,,5947,-75.61248315,,,2178,,Rt 873 at Church NB - Slatington,0,,
,40.75022031,,5899,-75.61257709,,,2179,,Rt 873 at Church SB - Slatington,0,,
,40.583276,,5845,-75.618731,,,2604,,7450 Windsor WB,0,,
,40.583095,,5856,-75.618977,,,2605,,7450 Windsor EB,0,,
,40.583937,,5847,-75.62304575,,,2606,,Windsor at Imperial NB,0,,
,40.583668,,5844,-75.616752,,,2600,,7350 Windsor WB,0,,
,40.583412,,5855,-75.617401,,,2601,,7350 Windsor EB,0,,
,40.582933,,5846,-75.620749,,,2602,,7540 Windsor WB,0,,
,40.582928,,5857,-75.621753,,,2603,,7540 Windsor EB,0,,
,40.68139,,1498,-75.251164,,,2608,,William Penn at 27th WB,0,,
,40.624825,,4355,-75.378259,,,1933,,New at Union NB,0,,
,40.623739,,4365,-75.378509,,,1932,,New at North,0,,
,40.621439,,5208,-75.378398,,,1931,,New at Walnut NB,0,,
,40.621537,,5160,-75.378711,,,1930,,New at Walnut SB,0,,
,40.862753,,8202,-75.738205,,,3265,,Woods Ice Cream NB,0,,
,40.862932,,8201,-75.738319,,,3264,,Susquehanna at Race SB,0,,
,40.87172,,8204,-75.73599,,,3267,,North at 2nd SB,0,,
,40.625237,,4366,-75.378441,,,1934,,New at Union SB,0,,
,40.87231,,8206,-75.73515,,,3269,,North at Third NB,0,,
,40.8715,,8205,-75.735977,,,3268,,2nd at North WB,0,,
,40.690524,,1212,-75.222673,,,1939,,Northampton at 10th EB,0,,
,40.716302,,5532,-75.282421,,,1938,,3750 Northampton Crossing,0,,
,40.641939,,5172,-75.418528,,,847,,Catasauqua at Grove,0,,
,40.642579,,5173,-75.423411,,,845,,Catasauqua at Aster WB,0,,
,40.641598,,5171,-75.417148,,,844,,Catasauqua at Allwood WB,0,,
,40.682247,,6238,-75.247432,,,843,,Butler at 25th WB,0,,
,40.682008,,1411,-75.247649,,,842,,Butler at 25th EB,0,,
,40.683615,,5389,-75.243891,,,840,,Butler at 22nd WB,0,,
,40.597589,,1043,-75.488237,,,1426,,Hamilton at 15th EB,0,,
,40.641381,,5175,-75.430454,,,849,,Catasauqua at Valley Plaza Entrance SB,0,,
,40.640547,,5169,-75.412644,,,848,,Catasauqua at Kelchner WB,0,,
,40.613202,,6371,-75.362308,,,2817_merged_671220,,Greenway EB,0,,
,40.621668,,6249,-75.480777,,,2699_merged_671160,,MacArthur at Jordan NB,0,,
,40.638104,,6067,-75.438592,,,1048_merged_671177,,Airport Shopping Center Entrance,0,,
,40.684812,,4332,-75.495336,,,1739,,Main at 16th NB,0,,
,40.683525,,4331,-75.494229,,,1738,,Main at 15th SB,0,,
,40.612215,,6261,-75.371829,,,2714_merged_671195,,Southside Station WB,0,,
,40.678391,,4323,-75.488261,,,1731,,Main at 10th NB,0,,
,40.619679,,1351,-75.480112,,,1730,,MacArthur at Mickley SB,0,,
,40.681047,,4326,-75.491593,,,1733,,Main at 13th NB,0,,
,40.678655,,4279,-75.488596,,,1732,,Main at 10th SB,0,,
,40.682449,,4328,-75.492982,,,1735,,Main at 14th NB,0,,
,40.680941,,4327,-75.491667,,,1734,,Main at 13th SB,0,,
,40.683658,,4330,-75.494173,,,1737,,Main at 15th NB,0,,
,40.682549,,4329,-75.493262,,,1736,,Main at 14th SB,0,,
,40.620144,,1331,-75.480057,,,497_merged_671175,,6th at MacArthur,0,,
,40.841232,,5469,-75.294743,,,753,,Broadway at 3rd NB,0,,
,40.584351,,5870,-75.536839,,,752,,Broadway at 38th WB,0,,
,40.584261,,5917,-75.536586,,,751,,Broadway at 38th EB,0,,
,40.585082,,5871,-75.534124,,,750,,Broadway at 37th WB,0,,
,40.583875,,5866,-75.543076,,,757,,Broadway at 41st WB,0,,
,40.583837,,5913,-75.543279,,,756,,Broadway at 41st EB,0,,
,40.841467,,5554,-75.294793,,,754,,Broadway at 3rd SB,0,,
,40.585145,,5865,-75.546548,,,759,,Broadway at 42nd WB,0,,
,40.585117,,5911,-75.546943,,,758,,Broadway at 42nd EB,0,,
,40.753514,,7004,-75.226972,,,3070,,East Braden and Uhler NB,0,,
,40.749285,,7005,-75.225813,,,3071,,4325 East Braden SB,0,,
,40.749174,,7006,-75.225632,,,3072,,4325 East Braden NB,0,,
,40.751281,,7007,-75.232599,,,3073,,Uhler at Kesslerville WB,0,,
,40.67656486,,3226,-75.5032878,,,2958,,W Coplay at Coplay EB,0,,
,40.67821728,,3227,-75.50286699,,,2959,,Coplay at Coplay NB,0,,
,40.616316,,7010,-75.659283,,,3076,,Allentown Treatment Center,0,,
,40.650767,,4036,-75.495775,,,507,,7th at Eberhart SB,0,,
,40.677497,,7012,-75.374212,,,3078,,Brodhead at Commerce NB,0,,
,40.529086,,3223,-75.505752,,,2955,,Chestnut at 11th - Emmaus,0,,
,40.67340094,,3225,-75.50619755,,,2957,,5290 W Coplay EB,0,,
,40.706777,,5407,-75.215438,,,1598,,Knox at Fairfield,0,,
,40.690965,,3220,-75.213203,,,2952,,Northampton at 5th EB,0,,
,40.655299,,3221,-75.590546,,,2953,,Levans at Wolf Hollow WB,0,,
,40.605166,,5133,-75.394388,,,1025,,Delaware at Clewell SB,0,,
,40.603585,,5136,-75.395875,,,1027,,Delaware at Hoffert SB,0,,
,40.602593,,5138,-75.396807,,,1023,,Delaware at Bergen SB,0,,
,40.869222,,5621,-75.211714,,,1036,,Division at Pennsylvania,0,,
