trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t4421-sl2-p2192-r201,,,2718,120,,,,2494,
t4421-sl2-p2192-r201,18:46:00,18:46:00,2716,180,,,,3732,
t4421-sl2-p2192-r201,,,2714,254,,,,4831,
t4421-sl2-p2192-r201,,,2719,318,,,,5785,
t4421-sl2-p2192-r201,,,989,546,,,,9153,
t4421-sl2-p2192-r201,,,1931,592,,,,9843,
t4421-sl2-p2192-r201,,,1920,644,,,,10607,
t4421-sl2-p2192-r201,19:00:00,19:00:00,9,1020,,,,11726,
t4421-sl2-p2192-r201,,,1771,1063,,,,12676,
t4421-sl2-p2192-r201,,,2502,1125,,,,14023,
t4421-sl2-p2192-r201,,,2467,1172,,,,15060,
t4421-sl2-p2192-r201,,,2469,1194,,,,15538,
t4421-sl2-p2192-r201,,,2473,1230,,,,16317,
t4421-sl2-p2192-r201,19:04:00,19:04:00,2476,1260,,,,16968,
t4421-sl2-p2192-r201,,,2440,1287,,,,17749,
t4421-sl2-p2192-r201,,,2444,1316,,,,18555,
t4421-sl2-p2192-r201,,,2448,1344,,,,19321,
t4421-sl2-p2192-r201,,,2450,1357,,,,19708,
t4421-sl2-p2192-r201,,,2514,1381,,,,20380,
t4421-sl2-p2192-r201,,,2493,1400,,,,20911,
t4421-sl2-p2192-r201,,,2513,1438,,,,21949,
t4421-sl2-p2192-r201,,,2480,1460,,,,22577,
t4421-sl2-p2192-r201,,,47,1489,,,,23376,
t4421-sl2-p2192-r201,,,2499,1527,,,,24438,
t4421-sl2-p2192-r201,19:09:00,19:09:00,2482,1560,,,,25358,
t4421-sl2-p2192-r201,,,2523,1583,,,,25819,
t4421-sl2-p2192-r201,,,2521,1624,,,,26649,
t4421-sl2-p2192-r201,,,2518,1655,,,,27259,
t4421-sl2-p2192-r201,,,2512,1689,,,,27932,
t4421-sl2-p2192-r201,,,2510,1715,,,,28451,
t4421-sl2-p2192-r201,,,2504,1767,,,,29477,
t4421-sl2-p2192-r201,,,2498,1798,,,,30093,
t4421-sl2-p2192-r201,,,2496,1827,,,,30679,
t4421-sl2-p2192-r201,19:14:00,19:14:00,2494,1860,,,,31322,
t4421-sl2-p2192-r201,,,2491,1921,,,,32579,
t4421-sl2-p2192-r201,,,2487,1949,,,,33142,
t4421-sl2-p2192-r201,,,2500,1985,,,,33881,
t4421-sl2-p2192-r201,,,2485,2022,,,,34625,
t4421-sl2-p2192-r201,,,2375,2166,,,,37562,
t4421-sl2-p2192-r201,,,2380,2190,,,,38065,
t4421-sl2-p2192-r201,,,2373,2215,,,,38570,
t4421-sl2-p2192-r201,,,2377,2280,,,,39888,
t4421-sl2-p2192-r201,,,471,2303,,,,40352,
t4421-sl2-p2192-r201,,,409,2322,,,,40757,
t4421-sl2-p2192-r201,,,453,2349,,,,41304,
t4421-sl2-p2192-r201,,,1537,2375,,,,41837,
t4421-sl2-p2192-r201,19:23:00,19:23:00,221,2400,,,,42328,
t4421-sl2-p2192-r201,,,473,2438,,,,42835,
t4421-sl2-p2192-r201,,,455,2481,,,,43411,
t4421-sl2-p2192-r201,,,1693,2548,,,,44287,
t4421-sl2-p2192-r201,19:32:00,19:32:00,4,2940,,,,45502,
t4421-sl2-p2192-r201,,,1695,2995,,,,46415,
t4421-sl2-p2192-r201,,,1696,3026,,,,46931,
t4421-sl2-p2192-r201,,,1679,3074,,,,47722,
t4421-sl2-p2192-r201,,,233,3142,,,,48849,
t4421-sl2-p2192-r201,,,1421,3173,,,,49360,
t4421-sl2-p2192-r201,,,1423,3212,,,,50006,
t4421-sl2-p2192-r201,,,1425,3252,,,,50666,
t4421-sl2-p2192-r201,,,1427,3289,,,,51276,
t4421-sl2-p2192-r201,,,1429,3334,,,,52011,
t4421-sl2-p2192-r201,19:39:00,19:39:00,1431,3360,,,,52431,
t4421-sl2-p2192-r201,,,1432,3391,,,,53247,
t4421-sl2-p2192-r201,,,2671,3416,,,,53895,
t4421-sl2-p2192-r201,,,2672,3435,,,,54384,
t4421-sl2-p2192-r201,,,2673,3461,,,,55033,
t4421-sl2-p2192-r201,,,2674,3487,,,,55721,
t4421-sl2-p2192-r201,,,2675,3509,,,,56272,
t4421-sl2-p2192-r201,,,2676,3534,,,,56913,
t4421-sl2-p2192-r201,,,2677,3556,,,,57491,
t4421-sl2-p2192-r201,,,2678,3581,,,,58133,
t4421-sl2-p2192-r201,,,2681,3655,,,,60037,
t4421-sl2-p2192-r201,,,2682,3678,,,,60624,
t4421-sl2-p2192-r201,,,2683,3750,,,,62494,
t4421-sl2-p2192-r201,19:46:00,19:46:00,193,3780,,,,63248,
t4421-sl2-p2192-r201,,,2745,3875,,,,64415,
t4421-sl2-p2192-r201,19:50:00,19:50:00,55,4020,,,,66182,
t4421-sl2-p2192-r201,,,2685,4045,,,,67072,
t4421-sl2-p2192-r201,,,165,4348,,,,77714,
t4421-sl2-p2192-r201,,,2711,4381,,,,78879,
t4421-sl2-p2192-r201,19:57:00,19:57:00,2710,4440,,,,80927,1
t4422-sl3-p2192-r198,18:43:00,18:58:00,161,0,,,,0,
t4422-sl3-p2192-r198,,,2816,71,,,,1477,
t4422-sl3-p2192-r198,,,2718,120,,,,2494,
t4422-sl3-p2192-r198,19:01:00,19:01:00,2716,180,,,,3732,
t4422-sl3-p2192-r198,,,2714,254,,,,4831,
t4422-sl3-p2192-r198,,,2719,318,,,,5785,
t4422-sl3-p2192-r198,,,989,546,,,,9153,
t4422-sl3-p2192-r198,,,1931,592,,,,9843,
t4422-sl3-p2192-r198,,,1920,644,,,,10607,
t4422-sl3-p2192-r198,19:15:00,19:15:00,9,1020,,,,11726,
t4422-sl3-p2192-r198,,,1771,1063,,,,12676,
t4422-sl3-p2192-r198,,,2502,1125,,,,14023,
t4422-sl3-p2192-r198,,,2467,1172,,,,15060,
t4422-sl3-p2192-r198,,,2469,1194,,,,15538,
t4422-sl3-p2192-r198,,,2473,1230,,,,16317,
t4422-sl3-p2192-r198,19:19:00,19:19:00,2476,1260,,,,16968,
t4422-sl3-p2192-r198,,,2440,1287,,,,17749,
t4422-sl3-p2192-r198,,,2444,1316,,,,18555,
t4422-sl3-p2192-r198,,,2448,1344,,,,19321,
t4422-sl3-p2192-r198,,,2450,1357,,,,19708,
t4422-sl3-p2192-r198,,,2514,1381,,,,20380,
t4422-sl3-p2192-r198,,,2493,1400,,,,20911,
t4422-sl3-p2192-r198,,,2513,1438,,,,21949,
t4422-sl3-p2192-r198,,,2480,1460,,,,22577,
t4422-sl3-p2192-r198,,,47,1489,,,,23376,
t4422-sl3-p2192-r198,,,2499,1527,,,,24438,
t4422-sl3-p2192-r198,19:24:00,19:24:00,2482,1560,,,,25358,
t4422-sl3-p2192-r198,,,2523,1583,,,,25819,
t4422-sl3-p2192-r198,,,2521,1624,,,,26649,
t4422-sl3-p2192-r198,,,2518,1655,,,,27259,
t4422-sl3-p2192-r198,,,2512,1689,,,,27932,
t4422-sl3-p2192-r198,,,2510,1715,,,,28451,
t4422-sl3-p2192-r198,,,2504,1767,,,,29477,
t4422-sl3-p2192-r198,,,2498,1798,,,,30093,
t4422-sl3-p2192-r198,,,2496,1827,,,,30679,
t4422-sl3-p2192-r198,19:29:00,19:29:00,2494,1860,,,,31322,
t4422-sl3-p2192-r198,,,2491,1921,,,,32579,
t4422-sl3-p2192-r198,,,2487,1949,,,,33142,
t4422-sl3-p2192-r198,,,2500,1985,,,,33881,
t4422-sl3-p2192-r198,,,2485,2022,,,,34625,
t4422-sl3-p2192-r198,,,2375,2166,,,,37562,
t4422-sl3-p2192-r198,,,2380,2190,,,,38065,
t4422-sl3-p2192-r198,,,2373,2215,,,,38570,
t4422-sl3-p2192-r198,,,2377,2280,,,,39888,
t4422-sl3-p2192-r198,,,471,2303,,,,40352,
t4422-sl3-p2192-r198,,,409,2322,,,,40757,
t4422-sl3-p2192-r198,,,453,2349,,,,41304,
t4422-sl3-p2192-r198,,,1537,2375,,,,41837,
t4422-sl3-p2192-r198,19:38:00,19:38:00,221,2400,,,,42328,
t4422-sl3-p2192-r198,,,473,2438,,,,42835,
t4422-sl3-p2192-r198,,,455,2481,,,,43411,
t4422-sl3-p2192-r198,,,1693,2548,,,,44287,
t4422-sl3-p2192-r198,19:47:00,19:47:00,4,2940,,,,45502,
t4422-sl3-p2192-r198,,,1695,2995,,,,46415,
t4422-sl3-p2192-r198,,,1696,3026,,,,46931,
t4422-sl3-p2192-r198,,,1679,3074,,,,47722,
t4422-sl3-p2192-r198,,,233,3142,,,,48849,
t4422-sl3-p2192-r198,,,1421,3173,,,,49360,
t4422-sl3-p2192-r198,,,1423,3212,,,,50006,
t4422-sl3-p2192-r198,,,1425,3252,,,,50666,
t4422-sl3-p2192-r198,,,1427,3289,,,,51276,
t4422-sl3-p2192-r198,,,1429,3334,,,,52011,
t4422-sl3-p2192-r198,19:54:00,19:54:00,1431,3360,,,,52431,
t4422-sl3-p2192-r198,,,1432,3391,,,,53247,
t4422-sl3-p2192-r198,,,2671,3416,,,,53895,
t4422-sl3-p2192-r198,,,2672,3435,,,,54384,
t4422-sl3-p2192-r198,,,2673,3461,,,,55033,
t4422-sl3-p2192-r198,,,2674,3487,,,,55721,
t4422-sl3-p2192-r198,,,2675,3509,,,,56272,
t4422-sl3-p2192-r198,,,2676,3534,,,,56913,
t4422-sl3-p2192-r198,,,2677,3556,,,,57491,
t4422-sl3-p2192-r198,,,2678,3581,,,,58133,
t4422-sl3-p2192-r198,,,2681,3655,,,,60037,
t4422-sl3-p2192-r198,,,2682,3678,,,,60624,
t4422-sl3-p2192-r198,,,2683,3750,,,,62494,
t4422-sl3-p2192-r198,20:01:00,20:01:00,193,3780,,,,63248,
t4422-sl3-p2192-r198,,,2745,3875,,,,64415,
t4422-sl3-p2192-r198,20:05:00,20:05:00,55,4020,,,,66182,
t4422-sl3-p2192-r198,,,2685,4045,,,,67072,
t4422-sl3-p2192-r198,,,165,4348,,,,77714,
t4422-sl3-p2192-r198,,,2711,4381,,,,78879,
t4422-sl3-p2192-r198,20:12:00,20:12:00,2710,4440,,,,80927,1
t4423-sl2-p2192-r326,19:36:00,19:43:00,161,0,,,,0,
t4423-sl2-p2192-r326,,,2816,71,,,,1477,
t4423-sl2-p2192-r326,,,2718,120,,,,2494,
t4423-sl2-p2192-r326,19:46:00,19:46:00,2716,180,,,,3732,
t4423-sl2-p2192-r326,,,2714,254,,,,4831,
t4423-sl2-p2192-r326,,,2719,318,,,,5785,
t4423-sl2-p2192-r326,,,989,546,,,,9153,
t4423-sl2-p2192-r326,,,1931,592,,,,9843,
t4423-sl2-p2192-r326,,,1920,644,,,,10607,
t4423-sl2-p2192-r326,20:00:00,20:00:00,9,1020,,,,11726,
t4423-sl2-p2192-r326,,,1771,1063,,,,12676,
t4423-sl2-p2192-r326,,,2502,1125,,,,14023,
t4423-sl2-p2192-r326,,,2467,1172,,,,15060,
t4423-sl2-p2192-r326,,,2469,1194,,,,15538,
t4423-sl2-p2192-r326,,,2473,1230,,,,16317,
t4423-sl2-p2192-r326,20:04:00,20:04:00,2476,1260,,,,16968,
t4423-sl2-p2192-r326,,,2440,1287,,,,17749,
t4423-sl2-p2192-r326,,,2444,1316,,,,18555,
t4423-sl2-p2192-r326,,,2448,1344,,,,19321,
t4423-sl2-p2192-r326,,,2450,1357,,,,19708,
t4423-sl2-p2192-r326,,,2514,1381,,,,20380,
t4423-sl2-p2192-r326,,,2493,1400,,,,20911,
t4423-sl2-p2192-r326,,,2513,1438,,,,21949,
t4423-sl2-p2192-r326,,,2480,1460,,,,22577,
t4423-sl2-p2192-r326,,,47,1489,,,,23376,
t4423-sl2-p2192-r326,,,2499,1527,,,,24438,
t4423-sl2-p2192-r326,20:09:00,20:09:00,2482,1560,,,,25358,
t4423-sl2-p2192-r326,,,2523,1583,,,,25819,
t4423-sl2-p2192-r326,,,2521,1624,,,,26649,
t4423-sl2-p2192-r326,,,2518,1655,,,,27259,
t4423-sl2-p2192-r326,,,2512,1689,,,,27932,
t4423-sl2-p2192-r326,,,2510,1715,,,,28451,
t4423-sl2-p2192-r326,,,2504,1767,,,,29477,
t4423-sl2-p2192-r326,,,2498,1798,,,,30093,
t4423-sl2-p2192-r326,,,2496,1827,,,,30679,
t4423-sl2-p2192-r326,20:14:00,20:14:00,2494,1860,,,,31322,
t4423-sl2-p2192-r326,,,2491,1921,,,,32579,
t4423-sl2-p2192-r326,,,2487,1949,,,,33142,
t4423-sl2-p2192-r326,,,2500,1985,,,,33881,
t4423-sl2-p2192-r326,,,2485,2022,,,,34625,
t4423-sl2-p2192-r326,,,2375,2166,,,,37562,
t4423-sl2-p2192-r326,,,2380,2190,,,,38065,
t4423-sl2-p2192-r326,,,2373,2215,,,,38570,
t4423-sl2-p2192-r326,,,2377,2280,,,,39888,
t4423-sl2-p2192-r326,,,471,2303,,,,40352,
t4423-sl2-p2192-r326,,,409,2322,,,,40757,
t4423-sl2-p2192-r326,,,453,2349,,,,41304,
t4423-sl2-p2192-r326,,,1537,2375,,,,41837,
t4423-sl2-p2192-r326,20:23:00,20:23:00,221,2400,,,,42328,
t4423-sl2-p2192-r326,,,473,2438,,,,42835,
t4423-sl2-p2192-r326,,,455,2481,,,,43411,
t4423-sl2-p2192-r326,,,1693,2548,,,,44287,
t4423-sl2-p2192-r326,20:32:00,20:32:00,4,2940,,,,45502,
t4423-sl2-p2192-r326,,,1695,2995,,,,46415,
t4423-sl2-p2192-r326,,,1696,3026,,,,46931,
t4423-sl2-p2192-r326,,,1679,3074,,,,47722,
t4423-sl2-p2192-r326,,,233,3142,,,,48849,
t4423-sl2-p2192-r326,,,1421,3173,,,,49360,
t4423-sl2-p2192-r326,,,1423,3212,,,,50006,
t4423-sl2-p2192-r326,,,1425,3252,,,,50666,
t4423-sl2-p2192-r326,,,1427,3289,,,,51276,
t4423-sl2-p2192-r326,,,1429,3334,,,,52011,
t4423-sl2-p2192-r326,20:39:00,20:39:00,1431,3360,,,,52431,
t4423-sl2-p2192-r326,,,1432,3391,,,,53247,
t4423-sl2-p2192-r326,,,2671,3416,,,,53895,
t4423-sl2-p2192-r326,,,2672,3435,,,,54384,
t4423-sl2-p2192-r326,,,2673,3461,,,,55033,
t4423-sl2-p2192-r326,,,2674,3487,,,,55721,
t4423-sl2-p2192-r326,,,2675,3509,,,,56272,
t4423-sl2-p2192-r326,,,2676,3534,,,,56913,
t4423-sl2-p2192-r326,,,2677,3556,,,,57491,
t4423-sl2-p2192-r326,,,2678,3581,,,,58133,
t4423-sl2-p2192-r326,,,2681,3655,,,,60037,
t4423-sl2-p2192-r326,,,2682,3678,,,,60624,
t4423-sl2-p2192-r326,,,2683,3750,,,,62494,
t4423-sl2-p2192-r326,20:46:00,20:46:00,193,3780,,,,63248,
t4423-sl2-p2192-r326,,,2745,3875,,,,64415,
t4423-sl2-p2192-r326,20:50:00,20:50:00,55,4020,,,,66182,
t4423-sl2-p2192-r326,,,2685,4045,,,,67072,
t4423-sl2-p2192-r326,,,165,4348,,,,77714,
t4423-sl2-p2192-r326,,,2711,4381,,,,78879,
t4423-sl2-p2192-r326,20:57:00,20:57:00,2710,4440,,,,80927,1
t4424-sl3-p2192-r202,19:44:00,19:58:00,161,0,,,,0,
t4424-sl3-p2192-r202,,,2816,71,,,,1477,
t4424-sl3-p2192-r202,,,2718,120,,,,2494,
t4424-sl3-p2192-r202,20:01:00,20:01:00,2716,180,,,,3732,
t4424-sl3-p2192-r202,,,2714,254,,,,4831,
t4424-sl3-p2192-r202,,,2719,318,,,,5785,
t4424-sl3-p2192-r202,,,989,546,,,,9153,
t4424-sl3-p2192-r202,,,1931,592,,,,9843,
t4424-sl3-p2192-r202,,,1920,644,,,,10607,
t4424-sl3-p2192-r202,20:15:00,20:15:00,9,1020,,,,11726,
t4424-sl3-p2192-r202,,,1771,1063,,,,12676,
t4424-sl3-p2192-r202,,,2502,1125,,,,14023,
t4424-sl3-p2192-r202,,,2467,1172,,,,15060,
t4424-sl3-p2192-r202,,,2469,1194,,,,15538,
t4424-sl3-p2192-r202,,,2473,1230,,,,16317,
t4424-sl3-p2192-r202,20:19:00,20:19:00,2476,1260,,,,16968,
t4424-sl3-p2192-r202,,,2440,1287,,,,17749,
t4424-sl3-p2192-r202,,,2444,1316,,,,18555,
t4424-sl3-p2192-r202,,,2448,1344,,,,19321,
t4424-sl3-p2192-r202,,,2450,1357,,,,19708,
t4424-sl3-p2192-r202,,,2514,1381,,,,20380,
t4424-sl3-p2192-r202,,,2493,1400,,,,20911,
t4424-sl3-p2192-r202,,,2513,1438,,,,21949,
t4424-sl3-p2192-r202,,,2480,1460,,,,22577,
t4424-sl3-p2192-r202,,,47,1489,,,,23376,
t4424-sl3-p2192-r202,,,2499,1527,,,,24438,
t4424-sl3-p2192-r202,20:24:00,20:24:00,2482,1560,,,,25358,
t4424-sl3-p2192-r202,,,2523,1583,,,,25819,
t4424-sl3-p2192-r202,,,2521,1624,,,,26649,
t4424-sl3-p2192-r202,,,2518,1655,,,,27259,
t4424-sl3-p2192-r202,,,2512,1689,,,,27932,
t4424-sl3-p2192-r202,,,2510,1715,,,,28451,
t4424-sl3-p2192-r202,,,2504,1767,,,,29477,
t4424-sl3-p2192-r202,,,2498,1798,,,,30093,
t4424-sl3-p2192-r202,,,2496,1827,,,,30679,
t4424-sl3-p2192-r202,20:29:00,20:29:00,2494,1860,,,,31322,
t4424-sl3-p2192-r202,,,2491,1921,,,,32579,
t4424-sl3-p2192-r202,,,2487,1949,,,,33142,
t4424-sl3-p2192-r202,,,2500,1985,,,,33881,
t4424-sl3-p2192-r202,,,2485,2022,,,,34625,
t4424-sl3-p2192-r202,,,2375,2166,,,,37562,
t4424-sl3-p2192-r202,,,2380,2190,,,,38065,
t4424-sl3-p2192-r202,,,2373,2215,,,,38570,
t4424-sl3-p2192-r202,,,2377,2280,,,,39888,
t4424-sl3-p2192-r202,,,471,2303,,,,40352,
t4424-sl3-p2192-r202,,,409,2322,,,,40757,
t4424-sl3-p2192-r202,,,453,2349,,,,41304,
t4424-sl3-p2192-r202,,,1537,2375,,,,41837,
t4424-sl3-p2192-r202,20:38:00,20:38:00,221,2400,,,,42328,
t4424-sl3-p2192-r202,,,473,2438,,,,42835,
t4424-sl3-p2192-r202,,,455,2481,,,,43411,
t4424-sl3-p2192-r202,,,1693,2548,,,,44287,
t4424-sl3-p2192-r202,20:47:00,20:47:00,4,2940,,,,45502,
t4424-sl3-p2192-r202,,,1695,2995,,,,46415,
t4424-sl3-p2192-r202,,,1696,3026,,,,46931,
t4424-sl3-p2192-r202,,,1679,3074,,,,47722,
t4424-sl3-p2192-r202,,,233,3142,,,,48849,
t4424-sl3-p2192-r202,,,1421,3173,,,,49360,
t4424-sl3-p2192-r202,,,1423,3212,,,,50006,
t4424-sl3-p2192-r202,,,1425,3252,,,,50666,
t4424-sl3-p2192-r202,,,1427,3289,,,,51276,
t4424-sl3-p2192-r202,,,1429,3334,,,,52011,
t4424-sl3-p2192-r202,20:54:00,20:54:00,1431,3360,,,,52431,
t4424-sl3-p2192-r202,,,1432,3391,,,,53247,
t4424-sl3-p2192-r202,,,2671,3416,,,,53895,
t4424-sl3-p2192-r202,,,2672,3435,,,,54384,
t4424-sl3-p2192-r202,,,2673,3461,,,,55033,
t4424-sl3-p2192-r202,,,2674,3487,,,,55721,
t4424-sl3-p2192-r202,,,2675,3509,,,,56272,
t4424-sl3-p2192-r202,,,2676,3534,,,,56913,
t4424-sl3-p2192-r202,,,2677,3556,,,,57491,
t4424-sl3-p2192-r202,,,2678,3581,,,,58133,
t4424-sl3-p2192-r202,,,2681,3655,,,,60037,
t4424-sl3-p2192-r202,,,2682,3678,,,,60624,
t4424-sl3-p2192-r202,,,2683,3750,,,,62494,
t4424-sl3-p2192-r202,21:01:00,21:01:00,193,3780,,,,63248,
t4424-sl3-p2192-r202,,,2745,3875,,,,64415,
t4424-sl3-p2192-r202,21:05:00,21:05:00,55,4020,,,,66182,
t4424-sl3-p2192-r202,,,2685,4045,,,,67072,
t4424-sl3-p2192-r202,,,165,4348,,,,77714,
t4424-sl3-p2192-r202,,,2711,4381,,,,78879,
t4424-sl3-p2192-r202,21:12:00,21:12:00,2710,4440,,,,80927,1
t4425-sl2-p2192-r204,20:28:00,20:43:00,161,0,,,,0,
t4425-sl2-p2192-r204,,,2816,71,,,,1477,
t4425-sl2-p2192-r204,,,2718,120,,,,2494,
t4425-sl2-p2192-r204,20:46:00,20:46:00,2716,180,,,,3732,
t4425-sl2-p2192-r204,,,2714,254,,,,4831,
t4425-sl2-p2192-r204,,,2719,318,,,,5785,
t4425-sl2-p2192-r204,,,989,546,,,,9153,
t4425-sl2-p2192-r204,,,1931,592,,,,9843,
t4425-sl2-p2192-r204,,,1920,644,,,,10607,
t4425-sl2-p2192-r204,21:00:00,21:00:00,9,1020,,,,11726,
t4425-sl2-p2192-r204,,,1771,1063,,,,12676,
t4425-sl2-p2192-r204,,,2502,1125,,,,14023,
t4425-sl2-p2192-r204,,,2467,1172,,,,15060,
t4425-sl2-p2192-r204,,,2469,1194,,,,15538,
t4425-sl2-p2192-r204,,,2473,1230,,,,16317,
t4425-sl2-p2192-r204,21:04:00,21:04:00,2476,1260,,,,16968,
t4425-sl2-p2192-r204,,,2440,1287,,,,17749,
t4425-sl2-p2192-r204,,,2444,1316,,,,18555,
t4425-sl2-p2192-r204,,,2448,1344,,,,19321,
t4425-sl2-p2192-r204,,,2450,1357,,,,19708,
t4425-sl2-p2192-r204,,,2514,1381,,,,20380,
t4425-sl2-p2192-r204,,,2493,1400,,,,20911,
t4425-sl2-p2192-r204,,,2513,1438,,,,21949,
t4425-sl2-p2192-r204,,,2480,1460,,,,22577,
t4425-sl2-p2192-r204,,,47,1489,,,,23376,
t4425-sl2-p2192-r204,,,2499,1527,,,,24438,
t4425-sl2-p2192-r204,21:09:00,21:09:00,2482,1560,,,,25358,
t4425-sl2-p2192-r204,,,2523,1583,,,,25819,
t4425-sl2-p2192-r204,,,2521,1624,,,,26649,
t4425-sl2-p2192-r204,,,2518,1655,,,,27259,
t4425-sl2-p2192-r204,,,2512,1689,,,,27932,
t4425-sl2-p2192-r204,,,2510,1715,,,,28451,
t4425-sl2-p2192-r204,,,2504,1767,,,,29477,
t4425-sl2-p2192-r204,,,2498,1798,,,,30093,
t4425-sl2-p2192-r204,,,2496,1827,,,,30679,
t4425-sl2-p2192-r204,21:14:00,21:14:00,2494,1860,,,,31322,
t4425-sl2-p2192-r204,,,2491,1921,,,,32579,
t4425-sl2-p2192-r204,,,2487,1949,,,,33142,
t4425-sl2-p2192-r204,,,2500,1985,,,,33881,
t4425-sl2-p2192-r204,,,2485,2022,,,,34625,
t4425-sl2-p2192-r204,,,2375,2166,,,,37562,
t4425-sl2-p2192-r204,,,2380,2190,,,,38065,
t4425-sl2-p2192-r204,,,2373,2215,,,,38570,
t4425-sl2-p2192-r204,,,2377,2280,,,,39888,
t4425-sl2-p2192-r204,,,471,2303,,,,40352,
t4425-sl2-p2192-r204,,,409,2322,,,,40757,
t4425-sl2-p2192-r204,,,453,2349,,,,41304,
t4425-sl2-p2192-r204,,,1537,2375,,,,41837,
t4425-sl2-p2192-r204,21:23:00,21:23:00,221,2400,,,,42328,
t4425-sl2-p2192-r204,,,473,2438,,,,42835,
t4425-sl2-p2192-r204,,,455,2481,,,,43411,
t4425-sl2-p2192-r204,,,1693,2548,,,,44287,
t4425-sl2-p2192-r204,21:32:00,21:32:00,4,2940,,,,45502,
t4425-sl2-p2192-r204,,,1695,2995,,,,46415,
t4425-sl2-p2192-r204,,,1696,3026,,,,46931,
t4425-sl2-p2192-r204,,,1679,3074,,,,47722,
t4425-sl2-p2192-r204,,,233,3142,,,,48849,
t4425-sl2-p2192-r204,,,1421,3173,,,,49360,
t4425-sl2-p2192-r204,,,1423,3212,,,,50006,
t4425-sl2-p2192-r204,,,1425,3252,,,,50666,
t4425-sl2-p2192-r204,,,1427,3289,,,,51276,
t4425-sl2-p2192-r204,,,1429,3334,,,,52011,
t4425-sl2-p2192-r204,21:39:00,21:39:00,1431,3360,,,,52431,
t4425-sl2-p2192-r204,,,1432,3391,,,,53247,
t4425-sl2-p2192-r204,,,2671,3416,,,,53895,
t4425-sl2-p2192-r204,,,2672,3435,,,,54384,
t4425-sl2-p2192-r204,,,2673,3461,,,,55033,
t4425-sl2-p2192-r204,,,2674,3487,,,,55721,
t4425-sl2-p2192-r204,,,2675,3509,,,,56272,
t4425-sl2-p2192-r204,,,2676,3534,,,,56913,
t4425-sl2-p2192-r204,,,2677,3556,,,,57491,
t4425-sl2-p2192-r204,,,2678,3581,,,,58133,
t4425-sl2-p2192-r204,,,2681,3655,,,,60037,
t4425-sl2-p2192-r204,,,2682,3678,,,,60624,
t4425-sl2-p2192-r204,,,2683,3750,,,,62494,
t4425-sl2-p2192-r204,21:46:00,21:46:00,193,3780,,,,63248,
t4425-sl2-p2192-r204,,,2745,3875,,,,64415,
t4425-sl2-p2192-r204,21:50:00,21:50:00,55,4020,,,,66182,
t4425-sl2-p2192-r204,,,2685,4045,,,,67072,
t4425-sl2-p2192-r204,,,165,4348,,,,77714,
t4425-sl2-p2192-r204,,,2711,4381,,,,78879,
t4425-sl2-p2192-r204,21:57:00,21:57:00,2710,4440,,,,80927,1
t4426-sl3-p2192-r200,20:44:00,20:58:00,161,0,,,,0,
t4426-sl3-p2192-r200,,,2816,71,,,,1477,
t4426-sl3-p2192-r200,,,2718,120,,,,2494,
t4426-sl3-p2192-r200,21:01:00,21:01:00,2716,180,,,,3732,
t4426-sl3-p2192-r200,,,2714,254,,,,4831,
t4426-sl3-p2192-r200,,,2719,318,,,,5785,
t4426-sl3-p2192-r200,,,989,546,,,,9153,
t4426-sl3-p2192-r200,,,1931,592,,,,9843,
t4426-sl3-p2192-r200,,,1920,644,,,,10607,
t4426-sl3-p2192-r200,21:15:00,21:15:00,9,1020,,,,11726,
t4426-sl3-p2192-r200,,,1771,1063,,,,12676,
t4426-sl3-p2192-r200,,,2502,1125,,,,14023,
t4426-sl3-p2192-r200,,,2467,1172,,,,15060,
t4426-sl3-p2192-r200,,,2469,1194,,,,15538,
t4426-sl3-p2192-r200,,,2473,1230,,,,16317,
t4426-sl3-p2192-r200,21:19:00,21:19:00,2476,1260,,,,16968,
t4426-sl3-p2192-r200,,,2440,1287,,,,17749,
t4426-sl3-p2192-r200,,,2444,1316,,,,18555,
t4426-sl3-p2192-r200,,,2448,1344,,,,19321,
t4426-sl3-p2192-r200,,,2450,1357,,,,19708,
t4426-sl3-p2192-r200,,,2514,1381,,,,20380,
t4426-sl3-p2192-r200,,,2493,1400,,,,20911,
t4426-sl3-p2192-r200,,,2513,1438,,,,21949,
t4426-sl3-p2192-r200,,,2480,1460,,,,22577,
t4426-sl3-p2192-r200,,,47,1489,,,,23376,
t4426-sl3-p2192-r200,,,2499,1527,,,,24438,
t4426-sl3-p2192-r200,21:24:00,21:24:00,2482,1560,,,,25358,
t4426-sl3-p2192-r200,,,2523,1583,,,,25819,
t4426-sl3-p2192-r200,,,2521,1624,,,,26649,
t4426-sl3-p2192-r200,,,2518,1655,,,,27259,
t4426-sl3-p2192-r200,,,2512,1689,,,,27932,
t4426-sl3-p2192-r200,,,2510,1715,,,,28451,
t4426-sl3-p2192-r200,,,2504,1767,,,,29477,
t4426-sl3-p2192-r200,,,2498,1798,,,,30093,
t4426-sl3-p2192-r200,,,2496,1827,,,,30679,
t4426-sl3-p2192-r200,21:29:00,21:29:00,2494,1860,,,,31322,
t4426-sl3-p2192-r200,,,2491,1921,,,,32579,
t4426-sl3-p2192-r200,,,2487,1949,,,,33142,
t4426-sl3-p2192-r200,,,2500,1985,,,,33881,
