route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
605,Weekday,0_QkCwo9hcYIwF,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_S6CoEuSTLZMK,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11207,182,
605,Weekday,0_V-1CANBPB7uO,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_XvKrHoUOj57N,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11207,182,
605,Weekday,0_ZKMf5qtse0xO,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_azPASPt4X5nf,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_bbZo3ssErudP,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_m0jTkq_ECqgb,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11207,182,
605,Weekday,0_vYIIfFWCC23h,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_xcEAXCsZVjM7,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11207,182,
605,Weekday,0_xd7-hh2zAq5a,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11303,182,
605,Weekday,0_zz9ihne0_slg,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11207,182,
101,Saturday,1_-WHLFpWhAVS,To EITC - Easton Intermodal,,0,11203,2,
101,Saturday,1_1sY2TZCGciR,To EITC - Easton Intermodal,,0,11203,2,
101,Saturday,1_3uXIS8z9nky,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_4okv6e45b,To EITC - Easton Intermodal,,0,17801,2,
101,Saturday,1_GCVqK_HPeuS,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_O9Uw6GqITQ1,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_RtuG3pCJMym,To EITC - Easton Intermodal,,0,11502,2,
101,Saturday,1_VE3g80Ju44J,To EITC - Easton Intermodal,,0,11207,2,
101,Saturday,1_VWwyLF1v60Y,To EITC - Easton Intermodal,,0,11203,2,
101,Saturday,1_W7ndLj2j0vd,To EITC - Easton Intermodal,,0,11203,2,
101,Saturday,1_ZgcJ6SLUIfu,To EITC - Easton Intermodal,,0,11207,2,
101,Saturday,1_doFOHVRY3i3,To EITC - Easton Intermodal,,0,11203,2,
101,Saturday,1_galH5R344jg,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_hFo4wRicf-5,To EITC - Easton Intermodal,,0,11502,2,
101,Saturday,1_lT5Y1EFpFIJ,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_mAN3B7eZpsQ,To EITC - Easton Intermodal,,0,17801,2,
101,Saturday,1_n88fmSs2jIe,To EITC - Easton Intermodal,,0,11202,2,
101,Saturday,1_ulHwcIiU-qQ,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_w3jpt_bcZcL,To EITC - Easton Intermodal,,0,11201,2,
101,Saturday,1_w9ag60he7,To EITC - Easton Intermodal,,0,11502,2,
101,Saturday,1_0r3JQEP4xu9,To BTC - Bethlehem,,1,11203,4,
101,Saturday,1_1QdJ66n8RrS,To BTC - Bethlehem,,1,11203,4,
101,Saturday,1_2bE0pdkik9P,To BTC - Bethlehem,,1,11202,4,
101,Saturday,1_4lsZFujc8M5,To BTC - Bethlehem,,1,11502,4,
101,Saturday,1_9Gx0hz7qx9q,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_I3vpflg7XYA,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_KT64OWS02sp,To BTC - Bethlehem,,1,11207,4,
101,Saturday,1_S8SuOMMRB9-,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_VUMIV5JA1Oc,To BTC - Bethlehem,,1,11502,4,
101,Saturday,1_XiwUE-tDA58,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_cjukPjaKPQa,To BTC - Bethlehem,,1,11207,4,
101,Saturday,1_iV0PsAOa3oX,To BTC - Bethlehem,,1,11502,4,
101,Saturday,1_mkEmkSr2qeC,To BTC - Bethlehem,,1,11203,4,
101,Saturday,1_oqUGykMY3NV,To BTC - Bethlehem,,1,11202,4,
101,Saturday,1_pTJBJ3kvDQ6,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_pdm_AOwySZ6,To BTC - Bethlehem,,1,11201,4,
101,Saturday,1_t7YUCxs--FC,To BTC - Bethlehem,,1,11203,4,
101,Saturday,1_y27v9zCkp3s,To BTC - Bethlehem,,1,11502,4,
102,Saturday,1_2dcXslfXtUt,To Wind Creek,,0,21310,12,
102,Saturday,1_3tIcxCK63u6,To Wind Creek,,0,21216,12,
102,Saturday,1_4KSY_UPm1wx,To Wind Creek,,0,21302,12,
102,Saturday,1_8k2JVBgZYTk,To Wind Creek,,0,21209,12,
102,Saturday,1_ABEz02cJeC_,To Wind Creek,,0,21310,12,
102,Saturday,1_Cj6_1c-iLQl,To Allentown Transit Center,,0,21216,7,
102,Saturday,1_DdZcRqDQU5O,To Wind Creek,,0,21216,12,
102,Saturday,1_FDDeI6jmi_N,To Wind Creek,,0,21213,12,
102,Saturday,1_FdiLixbh9PP,To Wind Creek,,0,21214,12,
102,Saturday,1_LLoQolyR_xK,To Bethlehem Transit Center,,0,21206,8,
102,Saturday,1_MixMbELPrNA,To Wind Creek,,0,21216,11,
102,Saturday,1_MjOgVvzg6MW,To Wind Creek,,0,21216,12,
102,Saturday,1_O7MlXF_DbOC,To Wind Creek,,0,21214,12,
102,Saturday,1_iKB_F41jc6D,To Wind Creek,,0,21213,12,
102,Saturday,1_kxSOlPaFAqm,To Wind Creek,,0,21216,12,
102,Saturday,1_npu6MQ0Rf1t,To Allentown Transit Center,,0,21213,7,
102,Saturday,1_tXfmBSVEMJo,To Wind Creek,,0,21302,12,
102,Saturday,1_uGkFnA2gur0,To Wind Creek,,0,21310,12,
102,Saturday,1_vi1AECUJPsM,To Wind Creek,,0,21213,12,
102,Saturday,1_zi0zUeKXWJe,To Wind Creek,,0,21302,12,
102,Saturday,1_2NZR_ODBbk3,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_2q4JXh8R0Qs,To LVHN Cedar Crest,,1,21302,17,
102,Saturday,1_2ug8Kytqp46,To ATC,,1,21206,16,
102,Saturday,1_3oZc0DOFEO2,To ATC,,1,21206,16,
102,Saturday,1_6eooqpS1whz,To LVHN Cedar Crest,,1,21214,17,
102,Saturday,1_78VvaqmvR1e,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_C_iTBsiJPNQ,To LVHN Cedar Crest,,1,21302,17,
102,Saturday,1_JPgtN-u_38z,To LVHN Cedar Crest,,1,21213,17,
102,Saturday,1_MMHN7WYQ3qD,To LVHN Cedar Crest,,1,21310,17,
102,Saturday,1_MdU_bAlPG1O,To Allentown Transit Center,,1,21302,14,
102,Saturday,1_P9NjC4zZXg7,To LVHN Cedar Crest,,1,21214,17,
102,Saturday,1_Q7yZ07GtmVO,To LVHN Cedar Crest,,1,21213,17,
102,Saturday,1_UsfZeCwAL4T,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_cFVVdy7iCNw,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_mvakhvwd_md,To LVHN Cedar Crest,,1,21213,17,
102,Saturday,1_pr33D-coEG8,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_rMpKinEhi5r,To LVHN Cedar Crest,,1,21216,17,
102,Saturday,1_tE8EGLS6oor,To LVHN Cedar Crest,,1,21214,17,
102,Saturday,1_wo6RPyWwlUj,To LVHN Cedar Crest,,1,21310,17,
102,Saturday,1_zpu02VALyvF,To LVHN Cedar Crest,,1,21310,17,
103,Saturday,1_6j6nH7p1QYDO,To Northampton,,0,21205,19,
103,Saturday,1_9oIyowY64yMb,To Northampton,,0,21215,19,
103,Saturday,1_A62BYf2zC-q5,To Northampton,,0,21209,19,
103,Saturday,1_BN9Vbi_FkJLh,To Northampton,,0,21213,19,
103,Saturday,1_CP6l9kLXSRkz,To Northampton,,0,21211,19,
103,Saturday,1_Go61NV-7Yz6o,To Northampton,,0,21304,19,
103,Saturday,1_JHLlOnq3I8IB,To Northampton (via Walmart),,0,21304,22,
103,Saturday,1_Mh3jmSuPcWSt,To Northampton,,0,21209,19,
103,Saturday,1_NKbfew56oHO_,To Northampton,,0,21209,19,
103,Saturday,1_NtJYr5OyNR17,To Northampton,,0,21205,19,
103,Saturday,1_TCnkXpB5ZVd4,To Northampton,,0,21209,19,
103,Saturday,1_TokNPqYsvU7T,To Northampton,,0,21211,19,
103,Saturday,1_a530RFryJ0RE,To Northampton,,0,21304,19,
103,Saturday,1_c3eG-IgbKL0T,To Allentown Transit Center,,0,21209,20,
103,Saturday,1_cA3_8YkZctPL,To Northampton,,0,21213,19,
103,Saturday,1_kNVTFLBwxbjJ,To Allentown Transit Center,,0,21205,20,
103,Saturday,1_oGQYYEMQzIt6,To Northampton,,0,21215,19,
103,Saturday,1_shSTvANxoe9q,To Northampton,,0,21214,19,
103,Saturday,1_tEqvboUyazDL,To Northampton (via Walmart),,0,21214,22,
103,Saturday,1_2qgdi6cZ5jPj,To LVIP 7 (Spillman & Emery),,1,21304,24,
103,Saturday,1_3bspr4432vmU,To LVIP 7 (Spillman & Emery),,1,21215,24,
103,Saturday,1_Cyi5w6Vt_-X1,To LVIP 7 (Spillman & Emery),,1,21209,24,
103,Saturday,1_KGCQZGf4s3Yx,To LVIP 7 (Spillman & Emery),,1,21209,24,
103,Saturday,1_LdSH54OZQmEH,To LVIP 7 (Spillman & Emery),,1,21304,24,
103,Saturday,1_ODzjC-WFBAEw,To LVIP 7 (Spillman & Emery),,1,21214,28,
103,Saturday,1_OdDnA8ZIkACf,To LVIP 7 (Spillman & Emery),,1,21205,24,
103,Saturday,1_QrcsXTza07yW,To LVIP 7 (Spillman & Emery),,1,21211,25,
103,Saturday,1_RZVeMk5N4wh6,To LVIP 7 (Spillman & Emery),,1,21211,24,
103,Saturday,1__KBwqYFIVOIj,To LVIP 7 (Spillman & Emery),,1,21213,24,
103,Saturday,1_dcVMzKtaCmKw,To LVIP 7 (Spillman & Emery),,1,21214,24,
103,Saturday,1_hhYKGBH2amhG,To LVIP 7 (Spillman & Emery),,1,21211,24,
103,Saturday,1_iq1k-Ee_aY1Y,To LVIP 7 (Spillman & Emery),,1,21215,24,
103,Saturday,1_lrFPzQ5feWfP,To LVIP 7 (Spillman & Emery),,1,21213,24,
103,Saturday,1_o_FoiN0cfZbu,To LVIP 7 (Spillman & Emery),,1,21209,24,
103,Saturday,1_oteEtu5I4dZP,To LVIP 7 (Spillman & Emery),,1,21209,24,
103,Saturday,1_uQkZGThTr81N,To LVIP 7 (Spillman & Emery),,1,21214,24,
103,Saturday,1_y7gS4-AEEPyy,To LVIP 7 (Spillman & Emery),,1,21205,24,
104,Saturday,1_-biivpGWxaSm,To Lehigh Valley Mall,,0,21204,31,
104,Saturday,1_6U-tdyoM99FY,To Lehigh Valley Mall,,0,21208,31,
104,Saturday,1_Knn_NDG6stEd,To Lehigh Valley Mall,,0,21208,31,
104,Saturday,1_LMPqYcbGDMyX,To Lehigh Valley Mall,,0,21305,31,
104,Saturday,1_MySrcV6zG9Ep,To Lehigh Valley Mall,,0,21204,31,
104,Saturday,1_PEx1po5pkR2q,To Lehigh Valley Mall,,0,21201,31,
104,Saturday,1_SCXKF_t5Djlo,To Lehigh Valley Mall,,0,21201,31,
104,Saturday,1_XwMy_LTRULXr,To Lehigh Valley Mall,,0,21208,31,
104,Saturday,1_XztpqFS5SBQ_,To Lehigh Valley Mall,,0,21201,31,
104,Saturday,1_YbMHu8v_3JVi,To Lehigh Valley Mall,,0,21204,31,
104,Saturday,1_ct0C8WcWJ4yR,To Lehigh Valley Mall,,0,21305,31,
104,Saturday,1_jgO4yxcNijTy,To Lehigh Valley Mall,,0,21201,31,
104,Saturday,1_obX0yEOMydrH,To Lehigh Valley Mall,,0,21204,31,
104,Saturday,1_tPjmWKqGk6sE,To Lehigh Valley Mall,,0,21305,31,
104,Saturday,1_vIbgKCzuV3Rh,To Lehigh Valley Mall,,0,21305,31,
104,Saturday,1_zGQMXyVNlA1z,To Lehigh Valley Mall,,0,21208,31,
104,Saturday,1_1JpofIfmg0qH,To Weis - Emmaus,,1,21201,34,
104,Saturday,1_87W-yWLfbtBc,To Weis - Emmaus,,1,21201,34,
104,Saturday,1_GtXxvLlWwBiN,To Weis - Emmaus,,1,21305,34,
104,Saturday,1_JDhsqHsA60W2,To Weis - Emmaus,,1,21204,34,
104,Saturday,1_TEVB-9Ig6tJl,To Weis - Emmaus,,1,21305,34,
104,Saturday,1_VLr_cvLYdabP,To Weis - Emmaus,,1,21208,34,
104,Saturday,1_X3zQV2OQxQh2,To Weis - Emmaus,,1,21201,34,
104,Saturday,1_XL8AByhGft1k,To Weis - Emmaus,,1,21204,34,
104,Saturday,1_eXdf0BBze0-I,To Weis - Emmaus,,1,21201,34,
104,Saturday,1_lQ1vg5FV_hJ8,To Weis - Emmaus,,1,21305,34,
104,Saturday,1_mJ9Kg5q8nCyl,To Weis - Emmaus,,1,21208,34,
104,Saturday,1_sB6LTsx4_7sm,To Weis - Emmaus,,1,21204,34,
104,Saturday,1_sv2k-334u2RT,To Weis - Emmaus,,1,21305,34,
104,Saturday,1_vdhBxVUMeyVX,To Weis - Emmaus,,1,21208,34,
104,Saturday,1_zJ7glXMzwSb3,To Weis - Emmaus,,1,21204,34,
104,Saturday,1_ztzJUDXY6vCB,To Weis - Emmaus,,1,21208,34,
105,Saturday,1_09hA_-ZDmqN,To Lehigh Valley Mall,,0,21203,36,
105,Saturday,1_0fjfRc1yjt7,To Lehigh Valley Mall,,0,21307,36,
105,Saturday,1_171URfB4Vd-,To Lehigh Valley Mall,,0,21210,36,
105,Saturday,1_2cHC0D9HwuJ,To Lehigh Valley Mall,,0,21210,36,
105,Saturday,1_4XOi1vN9fOd,To Lehigh Valley Mall,,0,21210,36,
105,Saturday,1_7e_9WrEkvkw,To Lehigh Valley Mall,,0,21203,36,
105,Saturday,1_9RhumE0G2LG,To Lehigh Valley Mall,,0,21203,36,
105,Saturday,1_IU5OrKe3bZ1,To Lehigh Valley Mall,,0,21206,36,
105,Saturday,1_Jav--Cs38oR,To Westgate Drive,,0,21206,37,
105,Saturday,1_Nk-nvUFDddm,To Lehigh Valley Mall,,0,21203,36,
105,Saturday,1_RUrdwjMhLd6,To Lehigh Valley Mall,,0,21307,36,
105,Saturday,1_VjC3jqVrwwH,To Lehigh Valley Mall,,0,21210,36,
105,Saturday,1_Ym7BfkXWTdR,To Bethlehem Transit Center,,0,21212,38,
105,Saturday,1_dg9tfmtJbYu,To Lehigh Valley Mall,,0,21307,36,
105,Saturday,1_i3VI9PO4e8H,To Lehigh Valley Mall,,0,21206,36,
105,Saturday,1_jOcP1O3MyfN,To Lehigh Valley Mall,,0,21206,36,
105,Saturday,1_uwGxk1TG7xv,To Lehigh Valley Mall,,0,21307,36,
105,Saturday,1_1AS3i472_fy,To LVIP 7 (Spillman & Emery),,1,21210,41,
105,Saturday,1_45QM5X-UsuN,To LVIP 7 (Spillman & Emery),,1,21206,41,
105,Saturday,1_65JD8qQdLWD,To LVIP 7 (Spillman & Emery),,1,21210,41,
105,Saturday,1_77otNOqiQ0O,To LVIP 7 (Spillman & Emery),,1,21307,41,
105,Saturday,1_A5qh2pPmrSE,To LVIP 7 (Spillman & Emery),,1,21210,41,
105,Saturday,1_Dz2VdH650Y6,To LVIP 7 (Spillman & Emery),,1,21307,41,
105,Saturday,1_EQeNj3pp7Q5,To LVIP 7 (Spillman & Emery),,1,21206,41,
105,Saturday,1_GCPbQNQydQ8,To LVIP 7 (Spillman & Emery),,1,21203,41,
105,Saturday,1_L404q0-gjE5,To LVIP 7 (Spillman & Emery),,1,21206,41,
105,Saturday,1_NOX3-1h2dm-,To LVIP 7 (Spillman & Emery),,1,21210,41,
105,Saturday,1_Of0Y-mzIVzf,To LVIP 7 (Spillman & Emery),,1,21203,41,
105,Saturday,1_TswVXJf6uFy,To LVIP 7 (Spillman & Emery),,1,21307,43,
105,Saturday,1_VG2ZjOOosd-,To LVIP 7 (Spillman & Emery),,1,21206,41,
105,Saturday,1__W3fKC1h6dz,To LVIP 7 (Spillman & Emery),,1,21203,41,
105,Saturday,1_fp_2Im-0yvW,To LVIP 7 (Spillman & Emery),,1,21307,41,
105,Saturday,1_tNmfORvM6ij,To LVIP 7 (Spillman & Emery),,1,21210,41,
106,Saturday,1_2yTsv4JyYmQ,To Northampton Crossings - Walmart,,0,11304,48,
106,Saturday,1_7_Gnpl3WIgO,To Northampton Crossings - Walmart,,0,11206,48,
106,Saturday,1_B5K25rS_mvE,To Northampton Xing via Chrin Commerce,,0,11206,49,
106,Saturday,1_DYtWMznpjco,To Northampton Crossings - Walmart,,0,11303,48,
106,Saturday,1_FE6lTrk4_Lc,To Northampton Crossings - Walmart,,0,11303,48,
106,Saturday,1_INTxikoIugt,To Northampton Xing via Chrin Commerce,,0,11204,49,
106,Saturday,1_IWpQOmf_nW1,To Northampton Xing via Chrin Commerce,,0,11204,49,
106,Saturday,1_U-AwoYbvMdK,To Northampton Crossings - Walmart,,0,11501,48,
106,Saturday,1_Wd-QgP4m4Ib,To Northampton Xing via Chrin Commerce,,0,11304,49,
106,Saturday,1_aYh2BwOB_iZ,To Northampton Xing via Chrin Commerce,,0,11501,49,
106,Saturday,1_fDcVgNC5h2b,To Northampton Crossings - Walmart,,0,11303,48,
106,Saturday,1_mpoyLxC_-O8,To Northampton Crossings - Walmart,,0,11202,48,
106,Saturday,1_sKEQiJpgXct,To Northampton Crossings - Walmart,,0,11206,48,
106,Saturday,1_vTCuZAT3XOQ,To Northampton Crossings - Walmart,,0,11501,48,
106,Saturday,1_xmkHh7m76zU,To Northampton Xing via Chrin Commerce,,0,11303,49,
106,Saturday,1_4JRJthJG-et,To EITC - Easton Intermodal,,1,11207,52,
106,Saturday,1_COREs49OftG,To EITC - Easton Intermodal,,1,11303,52,
106,Saturday,1_H2wZYWvkZjp,To EITC - Easton Intermodal,,1,11303,52,
106,Saturday,1_QQTbHLFfUS_,To EITC - Easton Intermodal,,1,11304,52,
106,Saturday,1_TNxub96ha_q,To EITC - Easton Intermodal,,1,11303,52,
106,Saturday,1_UNugNllkR68,To EITC - Easton Intermodal,,1,11501,52,
106,Saturday,1_Y0iAZH_be_t,To EITC - Easton Intermodal,,1,11304,52,
106,Saturday,1_ZnkrOyBrTAH,To EITC - Easton Intermodal,,1,11501,52,
106,Saturday,1_Zqv3qEel2sK,To EITC - Easton Intermodal,,1,11206,52,
106,Saturday,1_gD0B8w9n3Jo,To EITC - Easton Intermodal,,1,11202,52,
106,Saturday,1_g_onrlJcR9P,To EITC - Easton Intermodal,,1,11204,52,
106,Saturday,1_sa_DhCyjmW0,To EITC - Easton Intermodal,,1,11206,52,
106,Saturday,1_slhDTENkO4o,To EITC - Easton Intermodal,,1,11304,52,
106,Saturday,1_wrjtY7Kb8Vc,To EITC - Easton Intermodal,,1,11303,52,
106,Saturday,1_zUyP5vqu_0E,To EITC - Easton Intermodal,,1,11204,52,
107,Saturday,1_3ptm16ae4wvi,To Bethlehem Transit Center,,0,21207,55,
107,Saturday,1_7z8dasKqZHwU,To Bethlehem Transit Center,,0,21207,55,
107,Saturday,1_9zl15co1HF-u,To Bethlehem Transit Center,,0,21311,55,
107,Saturday,1_AXa2zR8_zXXd,To Bethlehem Transit Center,,0,21207,55,
107,Saturday,1_E6xUU_7xIP1X,To Bethlehem Transit Center,,0,21403,55,
107,Saturday,1_EXuqvwGWazvC,To Bethlehem Transit Center,,0,21217,55,
107,Saturday,1_Id-hgli2dKNm,To Bethlehem Transit Center,,0,21101,55,
107,Saturday,1_KdOc7VKxMgr-,To Bethlehem Transit Center,,0,21307,55,
107,Saturday,1_Lda0-teP-Lav,To Bethlehem Transit Center,,0,21207,56,
107,Saturday,1_MBS3gNwhAuAm,To Bethlehem Transit Center,,0,21101,55,
107,Saturday,1_Xj2Q0sw5I86r,To Bethlehem Transit Center,,0,21217,55,
107,Saturday,1_YPgIRk3snc0A,To Bethlehem Transit Center,,0,21307,55,
107,Saturday,1_aUNBZ9NlDxzg,To Bethlehem Transit Center,,0,21217,55,
107,Saturday,1_bOp8fehCckSd,To Bethlehem Transit Center,,0,21207,56,
107,Saturday,1_bc9UCtpB6jUr,To Bethlehem Transit Center,,0,21403,55,
107,Saturday,1_boojyT0cPxs_,To Bethlehem Transit Center,,0,21307,55,
107,Saturday,1_dAQjU0BVgZSc,To Bethlehem Transit Center,,0,21217,55,
107,Saturday,1_g2f-O0Y3e037,To Bethlehem Transit Center,,0,21307,55,
107,Saturday,1_vFXBCYgUTbqa,To Bethlehem Transit Center,,0,21311,55,
107,Saturday,1_xA3IOXk8AI99,To Bethlehem Transit Center,,0,21203,57,
107,Saturday,1_59seITOA43WU,To Crest Plaza,,1,21311,60,
107,Saturday,1_5BrgWBX1aqmQ,To Crest Plaza,,1,21403,60,
107,Saturday,1_6k6JfILDQJFl,To Crest Plaza,,1,21307,60,
107,Saturday,1_8CKGYBXM7V6K,To Allentown Transit Center,,1,21207,61,
107,Saturday,1_BSNkJfF1EVal,To Crest Plaza,,1,21403,60,
107,Saturday,1_Dv4XcFtY8BHx,To Crest Plaza,,1,21307,60,
107,Saturday,1_E04Y7TLtBzk3,To Crest Plaza,,1,21207,60,
107,Saturday,1_FG9dDzm4gdPQ,To Crest Plaza,,1,21217,60,
107,Saturday,1_HmgeDpSwkM9y,To Crest Plaza,,1,21207,60,
107,Saturday,1_HqiVCrnthtZ_,To Crest Plaza,,1,21217,60,
107,Saturday,1_NvE6Fi714AEr,To Crest Plaza,,1,21403,60,
107,Saturday,1_Xfl0NfWs2thw,To Chew & 17th,,1,21307,59,
107,Saturday,1_aKip3ovEkLau,To Crest Plaza,,1,21217,60,
107,Saturday,1_awpWU2oslH7J,To Chew & 17th,,1,21101,59,
107,Saturday,1_gzhoAqaTS9Gt,To Crest Plaza,,1,21207,60,
107,Saturday,1_muBgHZf-uAE9,To Crest Plaza,,1,21101,60,
107,Saturday,1_syYVzEHj7UUA,To Crest Plaza,,1,21217,60,
107,Saturday,1_vEG6oQ-QtGlR,To Crest Plaza,,1,21217,60,
107,Saturday,1_zEdQXSwdjgI2,To Crest Plaza,,1,21311,60,
107,Saturday,1_zdI5ZPzUkbmQ,To Crest Plaza,,1,21307,60,
108,Saturday,1_-7jNZ-JH-Y0,To Bethlehem Square,,0,21309,63,
108,Saturday,1_2SD4sHTFQrf,To Bethlehem Square,,0,11207,63,
108,Saturday,1_7Pyh9lVwokh,To Bethlehem Square,,0,21309,63,
108,Saturday,1_8s8AOBfCdRb,To Bethlehem Square,,0,11204,63,
108,Saturday,1_BBmd8i7yFw1,To Bethlehem Square,,0,11201,63,
108,Saturday,1_RwJQYYmd_T6,To Bethlehem Square,,0,11204,63,
108,Saturday,1_TVSEMa9-Znf,To Bethlehem Square,,0,21309,63,
108,Saturday,1_an32hbxs8aH,To Bethlehem Square,,0,21309,63,
108,Saturday,1_bWd56HBBNIl,To Bethlehem Square,,0,11207,63,
108,Saturday,1_cnXkrHrhmRY,To Bethlehem Square,,0,11207,63,
108,Saturday,1_enu3CB3OcFg,To Bethlehem Square,,0,11202,63,
108,Saturday,1_hrQ594N9H64,To Bethlehem Square,,0,11202,63,
108,Saturday,1_iHB7kC-rI12,To Bethlehem Square,,0,21309,63,
108,Saturday,1_rcpFbmdfY69,To Bethlehem Square,,0,11201,63,
108,Saturday,1_tvZaPylBv8i,To Bethlehem Square,,0,11201,63,
108,Saturday,1_vMOnbhCxJp0,To Bethlehem Square,,0,11207,63,
108,Saturday,1_080dPDF0bNY,To Fountain Hill,,1,21309,65,
108,Saturday,1_5DOGOq70Xi9,To Fountain Hill,,1,11207,65,
108,Saturday,1_7T-jsu8736Z,To Fountain Hill,,1,21309,65,
108,Saturday,1_8iVe7jUxG9Z,To Fountain Hill,,1,11202,65,
108,Saturday,1_AVZLIGtE6py,To Fountain Hill,,1,21309,65,
108,Saturday,1_IxdQZQFXTaO,To Fountain Hill,,1,11201,65,
108,Saturday,1_KaWD33p6kYI,To Fountain Hill,,1,11204,65,
108,Saturday,1_N2jqjWZCJal,To Fountain Hill,,1,11207,65,
108,Saturday,1_QshvQ7gy1s6,To Fountain Hill,,1,21309,65,
108,Saturday,1_TKQ_nSBCtZg,To Fountain Hill,,1,21309,65,
108,Saturday,1_UceCKxxv7Vj,To Fountain Hill,,1,11207,65,
108,Saturday,1_ViKXsStqKfI,To Fountain Hill,,1,11201,65,
108,Saturday,1_b-AlVm6Y7-R,To Fountain Hill,,1,11207,65,
108,Saturday,1_dUqWNn4rVd2,To Fountain Hill,,1,11201,65,
108,Saturday,1_rgx6JZmeECL,To Fountain Hill,,1,11202,65,
108,Saturday,1_temgjZMFjnc,To Fountain Hill,,1,11204,65,
209,Saturday,1_5B8KooA5_wg,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_AES4UhHDdO-,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_M99Pp-a2uHb,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_PIE1UHcZSAx,To Allentown Transit Center,,0,21306,67,
209,Saturday,1__oS99prkLXX,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_cujtpw_wKA7,To Allentown Transit Center,,0,21203,67,
209,Saturday,1_oLb3fFLeWaG,To Allentown Transit Center,,0,21203,67,
209,Saturday,1_oUTp1iLHa7o,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_qUMkeGtqTtY,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_xL8DFEkXRRz,To Allentown Transit Center,,0,21306,67,
209,Saturday,1_-xy62OppIrG,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_36cJ1NBcs9S,To Lehigh County Comm. College,,1,21203,72,
209,Saturday,1_BOJZFSBnR6m,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_Js5BQF7eM4D,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_P0-L_LfpLwg,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_Su5sMMPok8V,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_ZfSToyKc3Zu,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_f8FYkWZtWdK,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_pRWHwRE6nIL,To Lehigh County Comm. College,,1,21306,72,
209,Saturday,1_r7gG7nyOBOf,To Lehigh County Comm. College,,1,21203,72,
210,Saturday,1_-NG9zE-H6GAW,To Lehigh Valley Mall,,0,21302,76,
210,Saturday,1_5IZDu7gvk2c6,To Lehigh Valley Mall,,0,21302,76,
210,Saturday,1_J836eFN0FyvD,To Lehigh Valley Mall,,0,21302,76,
210,Saturday,1_MzM5B9hcO_uW,To Lehigh Valley Mall,,0,21215,76,
210,Saturday,1_NcLbCyof1e3X,To Lehigh Valley Mall,,0,21304,76,
210,Saturday,1_OMpbkql3BHuN,To Lehigh Valley Mall,,0,21304,76,
210,Saturday,1_asLzDfEzO33i,To Lehigh Valley Mall,,0,21206,76,
210,Saturday,1_chf3ap2Fnvbj,To Lehigh Valley Mall,,0,21201,76,
210,Saturday,1_fBm1c6FcIwbl,To Lehigh Valley Mall,,0,21201,76,
210,Saturday,1_hdE2KROJGdbd,To Lehigh Valley Mall,,0,21302,76,
